2015-02-09 00:00:00, 2
2015-02-16 00:00:00, 9
2015-03-02 00:00:00, 16
2015-03-09 00:00:00, 6
2015-03-23 00:00:00, 7
2015-03-30 00:00:00, 72
2015-04-06 00:00:00, 7
2015-04-13 00:00:00, 2

