person_0,1429062772.0
person_0,1429062729.0
person_0,1429046136.0
person_0,1428441371.0
person_0,1428441012.0
person_0,1428440705.0
person_0,1428440678.0
person_0,1428423346.0
person_0,1428423082.0
person_0,1428422735.0
person_0,1428381133.0
person_0,1428381120.0
person_0,1428380802.0
person_0,1428379773.0
person_0,1428379746.0
person_0,1428379419.0
person_0,1428373468.0
person_0,1428373163.0
person_0,1428373144.0
person_0,1428371989.0
person_0,1428371736.0
person_0,1428371130.0
person_0,1428370453.0
person_0,1428370296.0
person_0,1428369125.0
person_0,1428369042.0
person_0,1428366406.0
person_0,1428366005.0
person_0,1428365508.0
person_0,1428365308.0
person_0,1428364718.0
person_0,1428363350.0
person_0,1428363207.0
person_0,1428363109.0
person_0,1428363004.0
person_0,1428356757.0
person_0,1428356295.0
person_0,1428356234.0
person_0,1428356053.0
person_0,1428356033.0
person_0,1428343093.0
person_0,1428342858.0
person_0,1428342807.0
person_0,1428342540.0
person_0,1428342426.0
person_0,1428338086.0
person_0,1428338019.0
person_0,1428336757.0
person_0,1428336533.0
person_0,1428336527.0
person_0,1428329553.0
person_0,1428295403.0
person_0,1428267799.0
person_0,1428248608.0
person_0,1428248583.0
person_0,1428162159.0
person_0,1428162134.0
person_0,1428160873.0
person_0,1428157812.0
person_0,1428020172.0
person_0,1427931706.0
person_0,1427916820.0
person_0,1427916520.0
person_0,1427915784.0
person_0,1427680018.0
person_0,1427679997.0
person_0,1427678927.0
person_0,1427678484.0
person_0,1427673667.0
person_0,1427602613.0
person_0,1427602591.0
person_0,1427577648.0
person_0,1427577232.0
person_0,1427494706.0
person_0,1427490416.0
person_0,1427333572.0
person_0,1427333322.0
person_0,1427309220.0
person_0,1427255566.0
person_0,1427125240.0
person_0,1427122247.0
person_0,1427120413.0
person_0,1427082052.0
person_0,1427081765.0
person_0,1427081270.0
person_0,1427080237.0
person_0,1427070429.0
person_0,1427069896.0
person_0,1427069187.0
person_0,1427058377.0
person_0,1427057613.0
person_0,1427057274.0
person_0,1427057194.0
person_0,1427056319.0
person_0,1427054138.0
person_0,1427052760.0
person_0,1427052059.0
person_0,1427051736.0
person_0,1427050962.0
person_0,1427049910.0
person_0,1427049156.0
person_0,1427009672.0
person_0,1426681256.0
person_0,1426681069.0
person_0,1426393148.0
person_0,1426392995.0
person_0,1426392835.0
person_0,1426392287.0
person_0,1426391199.0
person_0,1426281820.0
person_0,1426217663.0
person_0,1426209704.0
person_0,1426208573.0
person_0,1426208250.0
person_0,1426207530.0
person_0,1426197214.0
person_0,1426135722.0
person_0,1426135583.0
person_0,1426135385.0
person_0,1426134434.0
person_0,1426134348.0
person_0,1426134105.0
person_0,1426109539.0
person_0,1426109393.0
person_0,1426109147.0
person_0,1426109045.0
person_0,1426108893.0
person_0,1426108604.0
person_0,1426091615.0
person_0,1426090853.0
person_0,1426090094.0
person_0,1425962349.0
person_0,1425875802.0
person_0,1425875300.0
person_0,1425871400.0
person_0,1425759710.0
person_0,1425759554.0
person_0,1425759257.0
person_0,1425661179.0
person_0,1425414359.0
person_0,1425414343.0
person_0,1425399028.0
person_0,1425398988.0
person_0,1425354141.0
person_0,1425353974.0
person_0,1425353760.0
person_0,1425353357.0
person_0,1425353303.0
person_0,1425352720.0
person_0,1425352190.0
person_0,1425350583.0
person_0,1425344456.0
person_0,1425324841.0
person_0,1425314466.0
person_0,1425311095.0
person_0,1425310718.0
person_0,1425309184.0
person_0,1425308504.0
person_0,1425308467.0
person_0,1425249426.0
person_0,1425246482.0
person_0,1425246307.0
