2015-01-12 00:00:00, 4
2015-02-09 00:00:00, 13
2015-02-16 00:00:00, 45
2015-02-23 00:00:00, 56
2015-03-02 00:00:00, 56
2015-03-09 00:00:00, 57
2015-03-16 00:00:00, 27
2015-03-23 00:00:00, 56
2015-03-30 00:00:00, 59
2015-04-06 00:00:00, 133
2015-04-13 00:00:00, 4

