2015-02-02 00:00:00, 27
2015-02-09 00:00:00, 2
2015-02-16 00:00:00, 42
2015-02-23 00:00:00, 4
2015-03-02 00:00:00, 17
2015-03-09 00:00:00, 3
2015-03-16 00:00:00, 2
2015-03-23 00:00:00, 8
2015-03-30 00:00:00, 15
2015-04-06 00:00:00, 62

